"","county","county_code","year","year_code","month","month_code","oe_gestational_age_weekly","oe_gestational_age_weekly_code","births","average_birth_weight"
"341","Albany County, NY",36001,2012,2012,"March",3,"41 weeks",41,23,3623.78
"342","Albany County, NY",36001,2012,2012,"April",4,"37 weeks",37,18,2972.06
"343","Albany County, NY",36001,2012,2012,"April",4,"38 weeks",38,39,3210.62
"344","Albany County, NY",36001,2012,2012,"April",4,"39 weeks",39,74,3477.47
"345","Albany County, NY",36001,2012,2012,"April",4,"40 weeks",40,60,3498.02
"346","Albany County, NY",36001,2012,2012,"April",4,"41 weeks",41,22,3680.73
"347","Albany County, NY",36001,2012,2012,"May",5,"36 weeks",36,13,2669.69
"348","Albany County, NY",36001,2012,2012,"May",5,"37 weeks",37,23,3187.61
"349","Albany County, NY",36001,2012,2012,"May",5,"38 weeks",38,34,3143.12
"350","Albany County, NY",36001,2012,2012,"May",5,"39 weeks",39,90,3487.54
"351","Albany County, NY",36001,2012,2012,"May",5,"40 weeks",40,63,3510.7
"352","Albany County, NY",36001,2012,2012,"May",5,"41 weeks",41,23,3544.13
"353","Albany County, NY",36001,2012,2012,"June",6,"37 weeks",37,19,3073.32
"354","Albany County, NY",36001,2012,2012,"June",6,"38 weeks",38,35,3320.77
"355","Albany County, NY",36001,2012,2012,"June",6,"39 weeks",39,82,3450
"356","Albany County, NY",36001,2012,2012,"June",6,"40 weeks",40,62,3512
"357","Albany County, NY",36001,2012,2012,"June",6,"41 weeks",41,19,3620.53
"358","Albany County, NY",36001,2012,2012,"July",7,"37 weeks",37,17,2986.82
"359","Albany County, NY",36001,2012,2012,"July",7,"38 weeks",38,31,3247.16
"360","Albany County, NY",36001,2012,2012,"July",7,"39 weeks",39,105,3427.53
"361","Albany County, NY",36001,2012,2012,"July",7,"40 weeks",40,60,3626.42
"362","Albany County, NY",36001,2012,2012,"July",7,"41 weeks",41,26,3624.92
"363","Albany County, NY",36001,2012,2012,"August",8,"36 weeks",36,11,2839.45
"364","Albany County, NY",36001,2012,2012,"August",8,"37 weeks",37,29,2973.34
"365","Albany County, NY",36001,2012,2012,"August",8,"38 weeks",38,51,3314.29
"366","Albany County, NY",36001,2012,2012,"August",8,"39 weeks",39,105,3390.49
"367","Albany County, NY",36001,2012,2012,"August",8,"40 weeks",40,63,3570.08
"368","Albany County, NY",36001,2012,2012,"August",8,"41 weeks",41,27,3562.56
"369","Albany County, NY",36001,2012,2012,"September",9,"37 weeks",37,16,2917.38
"370","Albany County, NY",36001,2012,2012,"September",9,"38 weeks",38,45,3030.56
"371","Albany County, NY",36001,2012,2012,"September",9,"39 weeks",39,86,3456.31
"372","Albany County, NY",36001,2012,2012,"September",9,"40 weeks",40,64,3578.5
"373","Albany County, NY",36001,2012,2012,"September",9,"41 weeks",41,29,3439.41
"374","Albany County, NY",36001,2012,2012,"October",10,"37 weeks",37,23,3142.09
"375","Albany County, NY",36001,2012,2012,"October",10,"38 weeks",38,42,3277.38
"376","Albany County, NY",36001,2012,2012,"October",10,"39 weeks",39,90,3458.22
"377","Albany County, NY",36001,2012,2012,"October",10,"40 weeks",40,63,3507.83
"378","Albany County, NY",36001,2012,2012,"October",10,"41 weeks",41,26,3713.65
"379","Albany County, NY",36001,2012,2012,"November",11,"36 weeks",36,10,2644.7
"380","Albany County, NY",36001,2012,2012,"November",11,"37 weeks",37,13,3054.46
"381","Albany County, NY",36001,2012,2012,"November",11,"38 weeks",38,39,3177
"382","Albany County, NY",36001,2012,2012,"November",11,"39 weeks",39,93,3382.77
"383","Albany County, NY",36001,2012,2012,"November",11,"40 weeks",40,60,3469.1
"384","Albany County, NY",36001,2012,2012,"November",11,"41 weeks",41,16,3650.69
"385","Albany County, NY",36001,2012,2012,"December",12,"37 weeks",37,10,2876.4
"386","Albany County, NY",36001,2012,2012,"December",12,"38 weeks",38,41,3184.8
"387","Albany County, NY",36001,2012,2012,"December",12,"39 weeks",39,87,3509.56
"388","Albany County, NY",36001,2012,2012,"December",12,"40 weeks",40,67,3569.55
"389","Albany County, NY",36001,2012,2012,"December",12,"41 weeks",41,19,3563.21
"390","Albany County, NY",36001,2013,2013,"January",1,"37 weeks",37,16,3047
"391","Albany County, NY",36001,2013,2013,"January",1,"38 weeks",38,41,3138.71
"392","Albany County, NY",36001,2013,2013,"January",1,"39 weeks",39,91,3428.11
"393","Albany County, NY",36001,2013,2013,"January",1,"40 weeks",40,54,3570.13
"394","Albany County, NY",36001,2013,2013,"January",1,"41 weeks",41,17,3547.35
"395","Albany County, NY",36001,2013,2013,"February",2,"37 weeks",37,22,3103.59
"396","Albany County, NY",36001,2013,2013,"February",2,"38 weeks",38,30,3268.57
"397","Albany County, NY",36001,2013,2013,"February",2,"39 weeks",39,79,3511.43
"398","Albany County, NY",36001,2013,2013,"February",2,"40 weeks",40,42,3495.55
"399","Albany County, NY",36001,2013,2013,"February",2,"41 weeks",41,25,3632.44
"400","Albany County, NY",36001,2013,2013,"March",3,"36 weeks",36,19,2740.53
"401","Albany County, NY",36001,2013,2013,"March",3,"37 weeks",37,15,3043.73
"402","Albany County, NY",36001,2013,2013,"March",3,"38 weeks",38,41,3062.41
"403","Albany County, NY",36001,2013,2013,"March",3,"39 weeks",39,85,3385.75
"404","Albany County, NY",36001,2013,2013,"March",3,"40 weeks",40,67,3467.87
"405","Albany County, NY",36001,2013,2013,"March",3,"41 weeks",41,20,3680.5
"406","Albany County, NY",36001,2013,2013,"April",4,"37 weeks",37,20,2895.45
"407","Albany County, NY",36001,2013,2013,"April",4,"38 weeks",38,30,3355.8
"408","Albany County, NY",36001,2013,2013,"April",4,"39 weeks",39,90,3431.17
"409","Albany County, NY",36001,2013,2013,"April",4,"40 weeks",40,59,3479.69
"410","Albany County, NY",36001,2013,2013,"April",4,"41 weeks",41,22,3685.91
"411","Albany County, NY",36001,2013,2013,"May",5,"37 weeks",37,22,2963.5
"412","Albany County, NY",36001,2013,2013,"May",5,"38 weeks",38,36,3151.08
"413","Albany County, NY",36001,2013,2013,"May",5,"39 weeks",39,86,3476.13
"414","Albany County, NY",36001,2013,2013,"May",5,"40 weeks",40,61,3547.7
"415","Albany County, NY",36001,2013,2013,"May",5,"41 weeks",41,32,3658.91
"416","Albany County, NY",36001,2013,2013,"June",6,"37 weeks",37,10,3099
"417","Albany County, NY",36001,2013,2013,"June",6,"38 weeks",38,35,3424.23
"418","Albany County, NY",36001,2013,2013,"June",6,"39 weeks",39,106,3419.95
"419","Albany County, NY",36001,2013,2013,"June",6,"40 weeks",40,57,3628.74
"420","Albany County, NY",36001,2013,2013,"June",6,"41 weeks",41,36,3673
"421","Albany County, NY",36001,2013,2013,"July",7,"36 weeks",36,12,2759.08
"422","Albany County, NY",36001,2013,2013,"July",7,"37 weeks",37,15,2905.2
"423","Albany County, NY",36001,2013,2013,"July",7,"38 weeks",38,38,3153.92
"424","Albany County, NY",36001,2013,2013,"July",7,"39 weeks",39,108,3422.04
"425","Albany County, NY",36001,2013,2013,"July",7,"40 weeks",40,63,3590.9
"426","Albany County, NY",36001,2013,2013,"July",7,"41 weeks",41,33,3764.91
"427","Albany County, NY",36001,2013,2013,"August",8,"37 weeks",37,18,3015.89
"428","Albany County, NY",36001,2013,2013,"August",8,"38 weeks",38,48,3245.23
"429","Albany County, NY",36001,2013,2013,"August",8,"39 weeks",39,90,3379.68
"430","Albany County, NY",36001,2013,2013,"August",8,"40 weeks",40,56,3505.14
"431","Albany County, NY",36001,2013,2013,"August",8,"41 weeks",41,21,3663.81
"432","Albany County, NY",36001,2013,2013,"September",9,"37 weeks",37,15,2903.87
"433","Albany County, NY",36001,2013,2013,"September",9,"38 weeks",38,42,3194
"434","Albany County, NY",36001,2013,2013,"September",9,"39 weeks",39,82,3411.4
"435","Albany County, NY",36001,2013,2013,"September",9,"40 weeks",40,62,3577.84
"436","Albany County, NY",36001,2013,2013,"September",9,"41 weeks",41,28,3613.74
"437","Albany County, NY",36001,2013,2013,"October",10,"35 weeks",35,12,2341.25
"438","Albany County, NY",36001,2013,2013,"October",10,"37 weeks",37,10,2939.1
"439","Albany County, NY",36001,2013,2013,"October",10,"38 weeks",38,37,3189.78
"440","Albany County, NY",36001,2013,2013,"October",10,"39 weeks",39,82,3399.66
"441","Albany County, NY",36001,2013,2013,"October",10,"40 weeks",40,68,3473.47
"442","Albany County, NY",36001,2013,2013,"October",10,"41 weeks",41,31,3589.19
"443","Albany County, NY",36001,2013,2013,"November",11,"37 weeks",37,20,3205.35
"444","Albany County, NY",36001,2013,2013,"November",11,"38 weeks",38,43,3278.93
"445","Albany County, NY",36001,2013,2013,"November",11,"39 weeks",39,86,3392.81
"446","Albany County, NY",36001,2013,2013,"November",11,"40 weeks",40,50,3647.24
"447","Albany County, NY",36001,2013,2013,"November",11,"41 weeks",41,26,3663.5
"448","Albany County, NY",36001,2013,2013,"December",12,"37 weeks",37,25,2699.68
"449","Albany County, NY",36001,2013,2013,"December",12,"38 weeks",38,36,3157.97
"450","Albany County, NY",36001,2013,2013,"December",12,"39 weeks",39,83,3481.12
"451","Albany County, NY",36001,2013,2013,"December",12,"40 weeks",40,60,3566.3
"452","Albany County, NY",36001,2013,2013,"December",12,"41 weeks",41,30,3753.6
"453","Albany County, NY",36001,2014,2014,"January",1,"37 weeks",37,18,2813.61
"454","Albany County, NY",36001,2014,2014,"January",1,"38 weeks",38,49,3186.8
"455","Albany County, NY",36001,2014,2014,"January",1,"39 weeks",39,91,3396.99
"456","Albany County, NY",36001,2014,2014,"January",1,"40 weeks",40,65,3533.52
"457","Albany County, NY",36001,2014,2014,"January",1,"41 weeks",41,28,3622.21
"458","Albany County, NY",36001,2014,2014,"February",2,"37 weeks",37,22,2919
"459","Albany County, NY",36001,2014,2014,"February",2,"38 weeks",38,31,3181.58
"460","Albany County, NY",36001,2014,2014,"February",2,"39 weeks",39,76,3455.34
"461","Albany County, NY",36001,2014,2014,"February",2,"40 weeks",40,57,3573.4
"462","Albany County, NY",36001,2014,2014,"February",2,"41 weeks",41,23,3653.7
"463","Albany County, NY",36001,2014,2014,"March",3,"37 weeks",37,27,2758.74
"464","Albany County, NY",36001,2014,2014,"March",3,"38 weeks",38,55,3278.53
"465","Albany County, NY",36001,2014,2014,"March",3,"39 weeks",39,90,3324.54
"466","Albany County, NY",36001,2014,2014,"March",3,"40 weeks",40,59,3580.97
"467","Albany County, NY",36001,2014,2014,"March",3,"41 weeks",41,26,3681.31
"468","Albany County, NY",36001,2014,2014,"April",4,"37 weeks",37,28,2964.5
"469","Albany County, NY",36001,2014,2014,"April",4,"38 weeks",38,42,3234.81
"470","Albany County, NY",36001,2014,2014,"April",4,"39 weeks",39,65,3488.12
"471","Albany County, NY",36001,2014,2014,"April",4,"40 weeks",40,47,3611.66
"472","Albany County, NY",36001,2014,2014,"April",4,"41 weeks",41,20,3733.65
"473","Albany County, NY",36001,2014,2014,"May",5,"37 weeks",37,24,2877.04
"474","Albany County, NY",36001,2014,2014,"May",5,"38 weeks",38,34,3221.38
"475","Albany County, NY",36001,2014,2014,"May",5,"39 weeks",39,89,3441.26
"476","Albany County, NY",36001,2014,2014,"May",5,"40 weeks",40,72,3554.49
"477","Albany County, NY",36001,2014,2014,"May",5,"41 weeks",41,24,3868.79
"478","Albany County, NY",36001,2014,2014,"June",6,"37 weeks",37,18,2921.44
"479","Albany County, NY",36001,2014,2014,"June",6,"38 weeks",38,36,3167.89
"480","Albany County, NY",36001,2014,2014,"June",6,"39 weeks",39,94,3379.66
"481","Albany County, NY",36001,2014,2014,"June",6,"40 weeks",40,60,3455.8
"482","Albany County, NY",36001,2014,2014,"June",6,"41 weeks",41,25,3561.88
"483","Albany County, NY",36001,2014,2014,"July",7,"37 weeks",37,24,3055.92
"484","Albany County, NY",36001,2014,2014,"July",7,"38 weeks",38,40,3234.97
"485","Albany County, NY",36001,2014,2014,"July",7,"39 weeks",39,83,3493.58
"486","Albany County, NY",36001,2014,2014,"July",7,"40 weeks",40,70,3586.77
"487","Albany County, NY",36001,2014,2014,"July",7,"41 weeks",41,38,3645.32
"488","Albany County, NY",36001,2014,2014,"August",8,"37 weeks",37,11,3172.09
"489","Albany County, NY",36001,2014,2014,"August",8,"38 weeks",38,30,3244.4
"490","Albany County, NY",36001,2014,2014,"August",8,"39 weeks",39,100,3430.89
"491","Albany County, NY",36001,2014,2014,"August",8,"40 weeks",40,74,3510.39
"492","Albany County, NY",36001,2014,2014,"August",8,"41 weeks",41,26,3628.77
"493","Albany County, NY",36001,2014,2014,"September",9,"37 weeks",37,12,3126.67
"494","Albany County, NY",36001,2014,2014,"September",9,"38 weeks",38,34,3277.41
"495","Albany County, NY",36001,2014,2014,"September",9,"39 weeks",39,92,3501.59
"496","Albany County, NY",36001,2014,2014,"September",9,"40 weeks",40,68,3462.5
"497","Albany County, NY",36001,2014,2014,"September",9,"41 weeks",41,39,3709.95
"498","Albany County, NY",36001,2014,2014,"October",10,"37 weeks",37,18,3116
"499","Albany County, NY",36001,2014,2014,"October",10,"38 weeks",38,42,3200.95
"500","Albany County, NY",36001,2014,2014,"October",10,"39 weeks",39,91,3461.71
"501","Albany County, NY",36001,2014,2014,"October",10,"40 weeks",40,47,3452.19
"502","Albany County, NY",36001,2014,2014,"October",10,"41 weeks",41,31,3662.71
"503","Albany County, NY",36001,2014,2014,"November",11,"37 weeks",37,26,2874
"504","Albany County, NY",36001,2014,2014,"November",11,"38 weeks",38,36,3261.69
"505","Albany County, NY",36001,2014,2014,"November",11,"39 weeks",39,95,3435.34
"506","Albany County, NY",36001,2014,2014,"November",11,"40 weeks",40,56,3596.8
"507","Albany County, NY",36001,2014,2014,"November",11,"41 weeks",41,25,3520.2
"508","Albany County, NY",36001,2014,2014,"December",12,"36 weeks",36,12,2610.75
"509","Albany County, NY",36001,2014,2014,"December",12,"37 weeks",37,20,2858.5
"510","Albany County, NY",36001,2014,2014,"December",12,"38 weeks",38,29,3282.28
"511","Albany County, NY",36001,2014,2014,"December",12,"39 weeks",39,89,3415.69
"512","Albany County, NY",36001,2014,2014,"December",12,"40 weeks",40,64,3611.17
"513","Albany County, NY",36001,2014,2014,"December",12,"41 weeks",41,22,3635.05
"514","Albany County, NY",36001,2015,2015,"January",1,"36 weeks",36,11,2494.91
"515","Albany County, NY",36001,2015,2015,"January",1,"37 weeks",37,12,2909.25
"516","Albany County, NY",36001,2015,2015,"January",1,"38 weeks",38,36,3203.28
"517","Albany County, NY",36001,2015,2015,"January",1,"39 weeks",39,91,3405.35
"518","Albany County, NY",36001,2015,2015,"January",1,"40 weeks",40,71,3598.54
"519","Albany County, NY",36001,2015,2015,"January",1,"41 weeks",41,30,3603.13
"520","Albany County, NY",36001,2015,2015,"February",2,"36 weeks",36,12,2792.08
"521","Albany County, NY",36001,2015,2015,"February",2,"37 weeks",37,15,3045.53
"522","Albany County, NY",36001,2015,2015,"February",2,"38 weeks",38,29,3285.34
"523","Albany County, NY",36001,2015,2015,"February",2,"39 weeks",39,80,3412.12
"524","Albany County, NY",36001,2015,2015,"February",2,"40 weeks",40,51,3515.76
"525","Albany County, NY",36001,2015,2015,"February",2,"41 weeks",41,36,3547.75
"526","Albany County, NY",36001,2015,2015,"March",3,"37 weeks",37,16,2845.12
"527","Albany County, NY",36001,2015,2015,"March",3,"38 weeks",38,31,3185.61
"528","Albany County, NY",36001,2015,2015,"March",3,"39 weeks",39,80,3426.66
"529","Albany County, NY",36001,2015,2015,"March",3,"40 weeks",40,63,3452.33
"530","Albany County, NY",36001,2015,2015,"March",3,"41 weeks",41,29,3586.62
"531","Albany County, NY",36001,2015,2015,"April",4,"37 weeks",37,20,3020.05
"532","Albany County, NY",36001,2015,2015,"April",4,"38 weeks",38,30,3369.7
"533","Albany County, NY",36001,2015,2015,"April",4,"39 weeks",39,95,3422.17
"534","Albany County, NY",36001,2015,2015,"April",4,"40 weeks",40,63,3521.52
"535","Albany County, NY",36001,2015,2015,"April",4,"41 weeks",41,22,3630.32
"536","Albany County, NY",36001,2015,2015,"May",5,"35 weeks",35,11,2463.45
"537","Albany County, NY",36001,2015,2015,"May",5,"36 weeks",36,10,2572.8
"538","Albany County, NY",36001,2015,2015,"May",5,"37 weeks",37,23,3019.57
"539","Albany County, NY",36001,2015,2015,"May",5,"38 weeks",38,34,3219.64
"540","Albany County, NY",36001,2015,2015,"May",5,"39 weeks",39,89,3398.52
"541","Albany County, NY",36001,2015,2015,"May",5,"40 weeks",40,60,3557.45
"542","Albany County, NY",36001,2015,2015,"May",5,"41 weeks",41,30,3787.57
"543","Albany County, NY",36001,2015,2015,"June",6,"37 weeks",37,13,3081.23
"544","Albany County, NY",36001,2015,2015,"June",6,"38 weeks",38,44,3071.75
"545","Albany County, NY",36001,2015,2015,"June",6,"39 weeks",39,106,3393.66
"546","Albany County, NY",36001,2015,2015,"June",6,"40 weeks",40,59,3515.31
"547","Albany County, NY",36001,2015,2015,"June",6,"41 weeks",41,32,3758.75
"548","Albany County, NY",36001,2015,2015,"July",7,"37 weeks",37,14,3010.64
"549","Albany County, NY",36001,2015,2015,"July",7,"38 weeks",38,39,3271.59
"550","Albany County, NY",36001,2015,2015,"July",7,"39 weeks",39,89,3397.72
"551","Albany County, NY",36001,2015,2015,"July",7,"40 weeks",40,62,3646.1
"552","Albany County, NY",36001,2015,2015,"July",7,"41 weeks",41,34,3756.32
"553","Albany County, NY",36001,2015,2015,"August",8,"37 weeks",37,22,2845.14
"554","Albany County, NY",36001,2015,2015,"August",8,"38 weeks",38,37,3150.05
"555","Albany County, NY",36001,2015,2015,"August",8,"39 weeks",39,89,3519.88
"556","Albany County, NY",36001,2015,2015,"August",8,"40 weeks",40,72,3506.07
"557","Albany County, NY",36001,2015,2015,"August",8,"41 weeks",41,30,3725.83
"558","Albany County, NY",36001,2015,2015,"September",9,"37 weeks",37,17,2995.24
"559","Albany County, NY",36001,2015,2015,"September",9,"38 weeks",38,30,3246.9
"560","Albany County, NY",36001,2015,2015,"September",9,"39 weeks",39,115,3396.74
"561","Albany County, NY",36001,2015,2015,"September",9,"40 weeks",40,64,3556.19
"562","Albany County, NY",36001,2015,2015,"September",9,"41 weeks",41,32,3707.31
"563","Albany County, NY",36001,2015,2015,"October",10,"36 weeks",36,11,2711.55
"564","Albany County, NY",36001,2015,2015,"October",10,"37 weeks",37,20,3016.05
"565","Albany County, NY",36001,2015,2015,"October",10,"38 weeks",38,35,3243.91
"566","Albany County, NY",36001,2015,2015,"October",10,"39 weeks",39,79,3330.04
"567","Albany County, NY",36001,2015,2015,"October",10,"40 weeks",40,57,3562.33
"568","Albany County, NY",36001,2015,2015,"October",10,"41 weeks",41,19,3674.42
"569","Albany County, NY",36001,2015,2015,"November",11,"37 weeks",37,15,3040
"570","Albany County, NY",36001,2015,2015,"November",11,"38 weeks",38,36,3319.97
"571","Albany County, NY",36001,2015,2015,"November",11,"39 weeks",39,93,3441.72
"572","Albany County, NY",36001,2015,2015,"November",11,"40 weeks",40,75,3549.08
"573","Albany County, NY",36001,2015,2015,"November",11,"41 weeks",41,17,3584.53
"574","Albany County, NY",36001,2015,2015,"December",12,"37 weeks",37,19,2912.53
"575","Albany County, NY",36001,2015,2015,"December",12,"38 weeks",38,37,3197.38
