"","county","county_code","year","year_code","month","month_code","births","average_birth_weight","average_age_of_mother","average_lmp_gestational_age","average_oe_gestational_age","county_ym"
"1029","Kings",36047,2015,2015,"September",9,3540,3241.63,29.84,38.78,38.71,"Kings-2015-9"
"1030","Kings",36047,2015,2015,"October",10,3551,3234.12,29.94,38.77,38.69,"Kings-2015-10"
"1031","Kings",36047,2015,2015,"November",11,3455,3233.24,29.89,38.77,38.7,"Kings-2015-11"
"1032","Kings",36047,2015,2015,"December",12,3628,3229.86,29.79,38.76,38.69,"Kings-2015-12"
"1033","Kings",36047,2016,2016,"January",1,3330,3232.62,29.78,38.77,38.68,"Kings-2016-1"
"1034","Kings",36047,2016,2016,"February",2,3227,3260.14,29.84,38.81,38.76,"Kings-2016-2"
"1035","Kings",36047,2016,2016,"March",3,3314,3243.13,29.89,38.82,38.71,"Kings-2016-3"
"1036","Kings",36047,2016,2016,"April",4,3313,3230.26,29.97,38.83,38.67,"Kings-2016-4"
"1037","Kings",36047,2016,2016,"May",5,3440,3243.11,29.98,38.83,38.69,"Kings-2016-5"
"1038","Kings",36047,2016,2016,"June",6,3292,3256.35,30.05,38.76,38.68,"Kings-2016-6"
"1039","Kings",36047,2016,2016,"July",7,3385,3246.41,30.06,38.78,38.75,"Kings-2016-7"
"1040","Kings",36047,2016,2016,"August",8,3696,3233.3,30.01,38.75,38.66,"Kings-2016-8"
"1041","Kings",36047,2016,2016,"September",9,3461,3242.4,29.97,38.89,38.74,"Kings-2016-9"
"1042","Kings",36047,2016,2016,"October",10,3539,3248.09,29.91,38.87,38.72,"Kings-2016-10"
"1043","Kings",36047,2016,2016,"November",11,3313,3238.43,30.11,38.83,38.69,"Kings-2016-11"
"1044","Kings",36047,2016,2016,"December",12,3492,3218.89,29.92,38.77,38.64,"Kings-2016-12"
"1045","Kings",36047,2017,2017,"January",1,3280,3252.18,30.16,38.93,38.77,"Kings-2017-1"
"1046","Kings",36047,2017,2017,"February",2,2923,3248.44,30.12,38.86,38.73,"Kings-2017-2"
"1047","Kings",36047,2017,2017,"March",3,3328,3246.78,30.17,38.82,38.72,"Kings-2017-3"
"1048","Kings",36047,2017,2017,"April",4,3140,3245.05,30.19,38.83,38.73,"Kings-2017-4"
"1049","Kings",36047,2017,2017,"May",5,3214,3222.73,29.99,38.68,38.65,"Kings-2017-5"
"1050","Kings",36047,2017,2017,"June",6,3205,3239.6,30.24,38.71,38.66,"Kings-2017-6"
"1051","Kings",36047,2017,2017,"July",7,3461,3225.26,30.2,38.58,38.63,"Kings-2017-7"
"1052","Kings",36047,2017,2017,"August",8,3301,3232.78,30.21,38.7,38.68,"Kings-2017-8"
"1053","Kings",36047,2017,2017,"September",9,3263,3215.42,30.04,38.66,38.62,"Kings-2017-9"
"1054","Kings",36047,2017,2017,"October",10,3444,3236.48,30.14,38.77,38.79,"Kings-2017-10"
"1055","Kings",36047,2017,2017,"November",11,3345,3255.78,30.42,38.77,38.73,"Kings-2017-11"
"1056","Kings",36047,2017,2017,"December",12,3288,3233.64,30.35,38.78,38.7,"Kings-2017-12"
"1057","Monroe",36055,2007,2007,"January",1,712,3315.02,27.97,38.86,38.62,"Monroe-2007-1"
"1058","Monroe",36055,2007,2007,"February",2,672,3273.19,27.56,38.67,38.49,"Monroe-2007-2"
"1059","Monroe",36055,2007,2007,"March",3,732,3359.2,28,38.91,38.72,"Monroe-2007-3"
"1060","Monroe",36055,2007,2007,"April",4,658,3297.31,28.32,38.74,38.51,"Monroe-2007-4"
"1061","Monroe",36055,2007,2007,"May",5,777,3291.78,28.22,38.67,38.51,"Monroe-2007-5"
"1062","Monroe",36055,2007,2007,"June",6,780,3286.11,28.52,38.75,38.56,"Monroe-2007-6"
"1063","Monroe",36055,2007,2007,"July",7,724,3321.45,27.98,39.11,38.76,"Monroe-2007-7"
"1064","Monroe",36055,2007,2007,"August",8,760,3319.92,28.33,38.92,38.68,"Monroe-2007-8"
"1065","Monroe",36055,2007,2007,"September",9,706,3311.77,28.15,38.77,38.58,"Monroe-2007-9"
"1066","Monroe",36055,2007,2007,"October",10,713,3258.76,27.92,38.69,38.46,"Monroe-2007-10"
"1067","Monroe",36055,2007,2007,"November",11,746,3300.31,28.06,38.83,38.63,"Monroe-2007-11"
"1068","Monroe",36055,2007,2007,"December",12,714,3289.08,27.93,38.64,38.48,"Monroe-2007-12"
"1069","Monroe",36055,2008,2008,"January",1,688,3277.58,27.74,38.72,38.51,"Monroe-2008-1"
"1070","Monroe",36055,2008,2008,"February",2,675,3297.76,27.75,38.85,38.57,"Monroe-2008-2"
"1071","Monroe",36055,2008,2008,"March",3,770,3286.25,28.22,38.68,38.41,"Monroe-2008-3"
"1072","Monroe",36055,2008,2008,"April",4,735,3325.02,28.09,38.93,38.56,"Monroe-2008-4"
"1073","Monroe",36055,2008,2008,"May",5,760,3348.01,28.27,38.99,38.67,"Monroe-2008-5"
"1074","Monroe",36055,2008,2008,"June",6,785,3327.33,28.44,38.85,38.72,"Monroe-2008-6"
"1075","Monroe",36055,2008,2008,"July",7,713,3346.47,28.19,39.02,38.71,"Monroe-2008-7"
"1076","Monroe",36055,2008,2008,"August",8,763,3300.23,27.99,38.9,38.67,"Monroe-2008-8"
"1077","Monroe",36055,2008,2008,"September",9,751,3307.25,28.17,38.84,38.54,"Monroe-2008-9"
"1078","Monroe",36055,2008,2008,"October",10,701,3281.11,27.79,38.86,38.65,"Monroe-2008-10"
"1079","Monroe",36055,2008,2008,"November",11,668,3308.72,28.1,38.78,38.53,"Monroe-2008-11"
"1080","Monroe",36055,2008,2008,"December",12,714,3275.52,27.75,38.81,38.57,"Monroe-2008-12"
"1081","Monroe",36055,2009,2009,"January",1,683,3247.02,27.61,38.82,38.5,"Monroe-2009-1"
"1082","Monroe",36055,2009,2009,"February",2,644,3298.02,28.08,39.03,38.68,"Monroe-2009-2"
"1083","Monroe",36055,2009,2009,"March",3,735,3300.77,28.21,38.91,38.69,"Monroe-2009-3"
"1084","Monroe",36055,2009,2009,"April",4,777,3338.38,28.16,38.88,38.67,"Monroe-2009-4"
"1085","Monroe",36055,2009,2009,"May",5,814,3274.16,28.31,38.57,38.45,"Monroe-2009-5"
"1086","Monroe",36055,2009,2009,"June",6,752,3290.12,28.44,38.68,38.47,"Monroe-2009-6"
"1087","Monroe",36055,2009,2009,"July",7,818,3262.58,28.27,38.63,38.44,"Monroe-2009-7"
"1088","Monroe",36055,2009,2009,"August",8,728,3299.17,28.37,38.88,38.63,"Monroe-2009-8"
"1089","Monroe",36055,2009,2009,"September",9,767,3250.55,28.21,38.82,38.49,"Monroe-2009-9"
"1090","Monroe",36055,2009,2009,"October",10,610,3314.02,27.98,38.92,38.78,"Monroe-2009-10"
"1091","Monroe",36055,2009,2009,"November",11,610,3323.71,27.94,38.97,38.74,"Monroe-2009-11"
"1092","Monroe",36055,2009,2009,"December",12,663,3268.76,28.3,38.72,38.5,"Monroe-2009-12"
"1093","Monroe",36055,2010,2010,"January",1,637,3217.69,27.86,38.69,38.38,"Monroe-2010-1"
"1094","Monroe",36055,2010,2010,"February",2,631,3292.8,28.08,38.87,38.73,"Monroe-2010-2"
"1095","Monroe",36055,2010,2010,"March",3,725,3307.24,28.09,38.95,38.74,"Monroe-2010-3"
"1096","Monroe",36055,2010,2010,"April",4,703,3307.35,28.25,38.64,38.44,"Monroe-2010-4"
"1097","Monroe",36055,2010,2010,"May",5,740,3320.03,28.31,38.87,38.65,"Monroe-2010-5"
"1098","Monroe",36055,2010,2010,"June",6,757,3318.66,28.22,38.94,38.72,"Monroe-2010-6"
"1099","Monroe",36055,2010,2010,"July",7,785,3321.86,28.08,38.88,38.73,"Monroe-2010-7"
"1100","Monroe",36055,2010,2010,"August",8,775,3280.74,28.05,38.87,38.66,"Monroe-2010-8"
"1101","Monroe",36055,2010,2010,"September",9,710,3339.68,27.98,39.13,38.85,"Monroe-2010-9"
"1102","Monroe",36055,2010,2010,"October",10,695,3268.9,27.98,38.94,38.66,"Monroe-2010-10"
"1103","Monroe",36055,2010,2010,"November",11,678,3279.9,28.03,38.75,38.53,"Monroe-2010-11"
"1104","Monroe",36055,2010,2010,"December",12,709,3236.51,27.79,38.8,38.48,"Monroe-2010-12"
"1105","Monroe",36055,2011,2011,"January",1,685,3312.3,28.41,38.98,38.75,"Monroe-2011-1"
"1106","Monroe",36055,2011,2011,"February",2,645,3285.2,27.74,38.89,38.69,"Monroe-2011-2"
"1107","Monroe",36055,2011,2011,"March",3,714,3274.38,28.53,38.79,38.5,"Monroe-2011-3"
"1108","Monroe",36055,2011,2011,"April",4,703,3299.78,28.11,39.05,38.77,"Monroe-2011-4"
"1109","Monroe",36055,2011,2011,"May",5,750,3290.18,28.46,38.99,38.66,"Monroe-2011-5"
"1110","Monroe",36055,2011,2011,"June",6,725,3310.24,28.4,38.86,38.71,"Monroe-2011-6"
"1111","Monroe",36055,2011,2011,"July",7,762,3290.17,27.99,38.78,38.66,"Monroe-2011-7"
"1112","Monroe",36055,2011,2011,"August",8,746,3240.97,28.34,38.62,38.52,"Monroe-2011-8"
"1113","Monroe",36055,2011,2011,"September",9,698,3274.67,28.47,38.91,38.62,"Monroe-2011-9"
"1114","Monroe",36055,2011,2011,"October",10,681,3287.5,28.29,38.93,38.65,"Monroe-2011-10"
"1115","Monroe",36055,2011,2011,"November",11,686,3255.98,28.56,38.89,38.74,"Monroe-2011-11"
"1116","Monroe",36055,2011,2011,"December",12,649,3289.69,28.24,38.87,38.67,"Monroe-2011-12"
"1117","Monroe",36055,2012,2012,"January",1,682,3279.93,28.25,38.68,38.51,"Monroe-2012-1"
"1118","Monroe",36055,2012,2012,"February",2,627,3313.04,28.3,38.95,38.68,"Monroe-2012-2"
"1119","Monroe",36055,2012,2012,"March",3,672,3270.33,28.56,38.8,38.53,"Monroe-2012-3"
"1120","Monroe",36055,2012,2012,"April",4,669,3299.35,28.34,38.77,38.6,"Monroe-2012-4"
"1121","Monroe",36055,2012,2012,"May",5,718,3287.87,28.61,38.74,38.5,"Monroe-2012-5"
"1122","Monroe",36055,2012,2012,"June",6,676,3349.62,28.6,39.01,38.79,"Monroe-2012-6"
"1123","Monroe",36055,2012,2012,"July",7,711,3308.83,28.61,38.79,38.68,"Monroe-2012-7"
"1124","Monroe",36055,2012,2012,"August",8,823,3270.3,28.06,38.86,38.73,"Monroe-2012-8"
"1125","Monroe",36055,2012,2012,"September",9,716,3281.35,28.5,38.93,38.67,"Monroe-2012-9"
"1126","Monroe",36055,2012,2012,"October",10,675,3283.5,28.37,38.93,38.71,"Monroe-2012-10"
"1127","Monroe",36055,2012,2012,"November",11,669,3293.23,28.29,38.91,38.7,"Monroe-2012-11"
"1128","Monroe",36055,2012,2012,"December",12,652,3249.11,28.43,38.77,38.53,"Monroe-2012-12"
"1129","Monroe",36055,2013,2013,"January",1,700,3279.07,28.42,38.85,38.75,"Monroe-2013-1"
"1130","Monroe",36055,2013,2013,"February",2,661,3277.08,28.09,38.7,38.62,"Monroe-2013-2"
"1131","Monroe",36055,2013,2013,"March",3,710,3304.15,28.23,39.07,38.83,"Monroe-2013-3"
"1132","Monroe",36055,2013,2013,"April",4,672,3340.21,28.77,39.11,38.9,"Monroe-2013-4"
"1133","Monroe",36055,2013,2013,"May",5,781,3289.99,28.85,38.8,38.67,"Monroe-2013-5"
"1134","Monroe",36055,2013,2013,"June",6,708,3312.54,28.31,38.86,38.74,"Monroe-2013-6"
"1135","Monroe",36055,2013,2013,"July",7,756,3306.83,28.38,38.91,38.75,"Monroe-2013-7"
"1136","Monroe",36055,2013,2013,"August",8,704,3321.46,28.49,39.12,38.85,"Monroe-2013-8"
"1137","Monroe",36055,2013,2013,"September",9,699,3286.52,28.43,38.8,38.61,"Monroe-2013-9"
"1138","Monroe",36055,2013,2013,"October",10,679,3270.03,28.81,38.81,38.57,"Monroe-2013-10"
"1139","Monroe",36055,2013,2013,"November",11,616,3304.74,28.49,38.9,38.77,"Monroe-2013-11"
"1140","Monroe",36055,2013,2013,"December",12,683,3302.06,28.49,38.85,38.7,"Monroe-2013-12"
"1141","Monroe",36055,2014,2014,"January",1,634,3259.94,28.19,38.64,38.44,"Monroe-2014-1"
"1142","Monroe",36055,2014,2014,"February",2,663,3287.29,28.15,38.86,38.64,"Monroe-2014-2"
"1143","Monroe",36055,2014,2014,"March",3,718,3274.11,28.43,38.76,38.56,"Monroe-2014-3"
"1144","Monroe",36055,2014,2014,"April",4,621,3345.66,28.94,38.97,38.67,"Monroe-2014-4"
"1145","Monroe",36055,2014,2014,"May",5,716,3310.76,28.87,38.88,38.66,"Monroe-2014-5"
"1146","Monroe",36055,2014,2014,"June",6,727,3292.04,29.14,38.55,38.48,"Monroe-2014-6"
"1147","Monroe",36055,2014,2014,"July",7,758,3313.52,28.95,38.83,38.72,"Monroe-2014-7"
"1148","Monroe",36055,2014,2014,"August",8,734,3289.72,28.84,38.86,38.71,"Monroe-2014-8"
"1149","Monroe",36055,2014,2014,"September",9,714,3324.06,28.5,38.97,38.82,"Monroe-2014-9"
"1150","Monroe",36055,2014,2014,"October",10,707,3233.73,28.92,38.85,38.6,"Monroe-2014-10"
"1151","Monroe",36055,2014,2014,"November",11,659,3287.76,29.02,38.75,38.56,"Monroe-2014-11"
"1152","Monroe",36055,2014,2014,"December",12,743,3280.91,28.62,38.85,38.69,"Monroe-2014-12"
"1153","Monroe",36055,2015,2015,"January",1,627,3279.51,28.25,38.99,38.78,"Monroe-2015-1"
"1154","Monroe",36055,2015,2015,"February",2,623,3270.04,29.19,38.85,38.65,"Monroe-2015-2"
"1155","Monroe",36055,2015,2015,"March",3,677,3334.02,28.86,39.1,38.87,"Monroe-2015-3"
"1156","Monroe",36055,2015,2015,"April",4,712,3278.04,29.17,38.76,38.61,"Monroe-2015-4"
"1157","Monroe",36055,2015,2015,"May",5,728,3264.98,29.7,38.67,38.44,"Monroe-2015-5"
"1158","Monroe",36055,2015,2015,"June",6,744,3316.58,29.12,38.92,38.76,"Monroe-2015-6"
"1159","Monroe",36055,2015,2015,"July",7,731,3315.7,29.52,38.94,38.75,"Monroe-2015-7"
"1160","Monroe",36055,2015,2015,"August",8,720,3335.64,29.09,39.09,38.86,"Monroe-2015-8"
"1161","Monroe",36055,2015,2015,"September",9,668,3304.64,28.99,38.79,38.65,"Monroe-2015-9"
"1162","Monroe",36055,2015,2015,"October",10,687,3270.37,28.84,38.91,38.77,"Monroe-2015-10"
"1163","Monroe",36055,2015,2015,"November",11,638,3287.82,28.95,38.84,38.66,"Monroe-2015-11"
"1164","Monroe",36055,2015,2015,"December",12,623,3281.2,28.97,38.84,38.63,"Monroe-2015-12"
"1165","Monroe",36055,2016,2016,"January",1,621,3268.34,29.47,38.86,38.65,"Monroe-2016-1"
"1166","Monroe",36055,2016,2016,"February",2,661,3259.53,29.33,38.74,38.54,"Monroe-2016-2"
"1167","Monroe",36055,2016,2016,"March",3,623,3334.27,29.32,38.81,38.7,"Monroe-2016-3"
"1168","Monroe",36055,2016,2016,"April",4,639,3297.73,29.19,38.82,38.7,"Monroe-2016-4"
"1169","Monroe",36055,2016,2016,"May",5,679,3399.96,29.72,39.1,39.02,"Monroe-2016-5"
"1170","Monroe",36055,2016,2016,"June",6,689,3293.95,29.17,38.68,38.53,"Monroe-2016-6"
"1171","Monroe",36055,2016,2016,"July",7,694,3310.53,29.35,39.01,38.74,"Monroe-2016-7"
"1172","Monroe",36055,2016,2016,"August",8,670,3297.1,29.34,39.16,38.9,"Monroe-2016-8"
"1173","Monroe",36055,2016,2016,"September",9,706,3296.01,29.12,38.86,38.65,"Monroe-2016-9"
"1174","Monroe",36055,2016,2016,"October",10,711,3240.72,29.11,38.74,38.52,"Monroe-2016-10"
"1175","Monroe",36055,2016,2016,"November",11,677,3280.19,29.61,38.81,38.58,"Monroe-2016-11"
"1176","Monroe",36055,2016,2016,"December",12,634,3237.7,29.13,38.65,38.47,"Monroe-2016-12"
"1177","Monroe",36055,2017,2017,"January",1,614,3251.17,29.24,38.78,38.57,"Monroe-2017-1"
"1178","Monroe",36055,2017,2017,"February",2,568,3248.62,29.11,38.93,38.63,"Monroe-2017-2"
"1179","Monroe",36055,2017,2017,"March",3,648,3281.23,29.2,38.73,38.6,"Monroe-2017-3"
"1180","Monroe",36055,2017,2017,"April",4,640,3318.88,29.65,38.77,38.63,"Monroe-2017-4"
"1181","Monroe",36055,2017,2017,"May",5,639,3308.48,29.2,38.77,38.64,"Monroe-2017-5"
"1182","Monroe",36055,2017,2017,"June",6,664,3271.29,29.62,38.87,38.7,"Monroe-2017-6"
"1183","Monroe",36055,2017,2017,"July",7,740,3256.18,28.96,38.83,38.63,"Monroe-2017-7"
"1184","Monroe",36055,2017,2017,"August",8,746,3272.57,29.59,38.82,38.65,"Monroe-2017-8"
"1185","Monroe",36055,2017,2017,"September",9,696,3287.95,29.43,38.92,38.75,"Monroe-2017-9"
"1186","Monroe",36055,2017,2017,"October",10,662,3250.71,29.84,38.63,38.47,"Monroe-2017-10"
"1187","Monroe",36055,2017,2017,"November",11,653,3223.1,29.16,38.76,38.48,"Monroe-2017-11"
"1188","Monroe",36055,2017,2017,"December",12,623,3256.61,29.29,38.91,38.58,"Monroe-2017-12"
"1189","Nassau",36059,2007,2007,"January",1,1200,3259.05,30.82,38.57,38.52,"Nassau-2007-1"
"1190","Nassau",36059,2007,2007,"February",2,1136,3272.35,31.11,38.52,38.37,"Nassau-2007-2"
"1191","Nassau",36059,2007,2007,"March",3,1311,3265,31.05,38.49,38.37,"Nassau-2007-3"
"1192","Nassau",36059,2007,2007,"April",4,1284,3317.85,30.73,38.76,38.58,"Nassau-2007-4"
"1193","Nassau",36059,2007,2007,"May",5,1388,3261.86,31.23,38.43,38.44,"Nassau-2007-5"
"1194","Nassau",36059,2007,2007,"June",6,1266,3306.09,30.89,38.51,38.53,"Nassau-2007-6"
"1195","Nassau",36059,2007,2007,"July",7,1355,3303.78,31.05,38.58,38.57,"Nassau-2007-7"
"1196","Nassau",36059,2007,2007,"August",8,1371,3274.88,30.75,38.53,38.43,"Nassau-2007-8"
"1197","Nassau",36059,2007,2007,"September",9,1225,3284.69,30.74,38.68,38.52,"Nassau-2007-9"
"1198","Nassau",36059,2007,2007,"October",10,1266,3263.26,31.11,38.5,38.49,"Nassau-2007-10"
"1199","Nassau",36059,2007,2007,"November",11,1217,3261.37,30.91,38.54,38.44,"Nassau-2007-11"
"1200","Nassau",36059,2007,2007,"December",12,1199,3270.75,30.51,38.65,38.48,"Nassau-2007-12"
"1201","Nassau",36059,2008,2008,"January",1,1242,3265.01,30.53,38.58,38.37,"Nassau-2008-1"
"1202","Nassau",36059,2008,2008,"February",2,1163,3246.5,30.52,38.64,38.4,"Nassau-2008-2"
"1203","Nassau",36059,2008,2008,"March",3,1322,3242.5,30.79,38.62,38.44,"Nassau-2008-3"
"1204","Nassau",36059,2008,2008,"April",4,1196,3275.44,30.74,38.56,38.39,"Nassau-2008-4"
"1205","Nassau",36059,2008,2008,"May",5,1323,3286.02,30.85,38.56,38.45,"Nassau-2008-5"
"1206","Nassau",36059,2008,2008,"June",6,1256,3282.08,30.9,38.52,38.42,"Nassau-2008-6"
"1207","Nassau",36059,2008,2008,"July",7,1294,3295.48,30.67,38.76,38.53,"Nassau-2008-7"
"1208","Nassau",36059,2008,2008,"August",8,1267,3309.75,31.14,38.7,38.44,"Nassau-2008-8"
"1209","Nassau",36059,2008,2008,"September",9,1325,3272.6,30.84,38.58,38.47,"Nassau-2008-9"
"1210","Nassau",36059,2008,2008,"October",10,1273,3297.78,30.79,38.74,38.57,"Nassau-2008-10"
"1211","Nassau",36059,2008,2008,"November",11,1234,3254.86,30.69,38.53,38.37,"Nassau-2008-11"
"1212","Nassau",36059,2008,2008,"December",12,1154,3251.8,31.1,38.67,38.38,"Nassau-2008-12"
"1213","Nassau",36059,2009,2009,"January",1,1240,3215.16,31.02,38.92,38.26,"Nassau-2009-1"
"1214","Nassau",36059,2009,2009,"February",2,1135,3252.74,30.99,38.75,38.33,"Nassau-2009-2"
"1215","Nassau",36059,2009,2009,"March",3,1276,3233.77,31.02,38.38,38.26,"Nassau-2009-3"
"1216","Nassau",36059,2009,2009,"April",4,1306,3280.68,30.83,38.66,38.6,"Nassau-2009-4"
"1217","Nassau",36059,2009,2009,"May",5,1281,3283.19,30.84,38.61,38.56,"Nassau-2009-5"
"1218","Nassau",36059,2009,2009,"June",6,1306,3273.5,30.76,38.65,38.5,"Nassau-2009-6"
"1219","Nassau",36059,2009,2009,"July",7,1230,3286.93,31.02,38.43,38.4,"Nassau-2009-7"
"1220","Nassau",36059,2009,2009,"August",8,1253,3253.43,31,38.54,38.49,"Nassau-2009-8"
"1221","Nassau",36059,2009,2009,"September",9,1197,3294.08,30.73,38.77,38.61,"Nassau-2009-9"
"1222","Nassau",36059,2009,2009,"October",10,1174,3259.13,30.94,38.62,38.44,"Nassau-2009-10"
"1223","Nassau",36059,2009,2009,"November",11,1150,3255.03,30.83,38.49,38.44,"Nassau-2009-11"
"1224","Nassau",36059,2009,2009,"December",12,1161,3249.39,30.85,38.56,38.43,"Nassau-2009-12"
"1225","Nassau",36059,2010,2010,"January",1,1116,3264.4,31.06,38.55,38.44,"Nassau-2010-1"
"1226","Nassau",36059,2010,2010,"February",2,987,3291.16,31.01,38.64,38.55,"Nassau-2010-2"
"1227","Nassau",36059,2010,2010,"March",3,1221,3268.64,30.92,38.52,38.43,"Nassau-2010-3"
"1228","Nassau",36059,2010,2010,"April",4,1210,3273.72,30.91,38.58,38.5,"Nassau-2010-4"
"1229","Nassau",36059,2010,2010,"May",5,1272,3255.88,31.06,38.61,38.52,"Nassau-2010-5"
"1230","Nassau",36059,2010,2010,"June",6,1214,3308.17,31.06,38.64,38.63,"Nassau-2010-6"
"1231","Nassau",36059,2010,2010,"July",7,1258,3276.32,31.19,38.64,38.57,"Nassau-2010-7"
"1232","Nassau",36059,2010,2010,"August",8,1264,3309.5,31,38.67,38.6,"Nassau-2010-8"
"1233","Nassau",36059,2010,2010,"September",9,1249,3279.25,31.06,38.67,38.57,"Nassau-2010-9"
"1234","Nassau",36059,2010,2010,"October",10,1263,3269.89,30.82,38.68,38.58,"Nassau-2010-10"
"1235","Nassau",36059,2010,2010,"November",11,1090,3290.57,31.04,38.72,38.69,"Nassau-2010-11"
"1236","Nassau",36059,2010,2010,"December",12,1098,3229.22,31.04,38.42,38.38,"Nassau-2010-12"
"1237","Nassau",36059,2011,2011,"January",1,1074,3250.03,30.86,38.65,38.49,"Nassau-2011-1"
"1238","Nassau",36059,2011,2011,"February",2,1024,3254.02,31.27,38.74,38.44,"Nassau-2011-2"
"1239","Nassau",36059,2011,2011,"March",3,1216,3267.61,31.01,38.6,38.6,"Nassau-2011-3"
"1240","Nassau",36059,2011,2011,"April",4,1171,3301.91,30.81,38.78,38.66,"Nassau-2011-4"
"1241","Nassau",36059,2011,2011,"May",5,1229,3306.21,31.25,38.62,38.55,"Nassau-2011-5"
"1242","Nassau",36059,2011,2011,"June",6,1305,3296.48,31.18,38.67,38.6,"Nassau-2011-6"
"1243","Nassau",36059,2011,2011,"July",7,1287,3280.09,31.07,38.67,38.51,"Nassau-2011-7"
"1244","Nassau",36059,2011,2011,"August",8,1240,3285.67,31.19,38.65,38.52,"Nassau-2011-8"
"1245","Nassau",36059,2011,2011,"September",9,1219,3266.95,31.17,38.64,38.54,"Nassau-2011-9"
"1246","Nassau",36059,2011,2011,"October",10,1167,3262.43,31.25,38.73,38.58,"Nassau-2011-10"
"1247","Nassau",36059,2011,2011,"November",11,1068,3273.8,31.11,38.72,38.57,"Nassau-2011-11"
"1248","Nassau",36059,2011,2011,"December",12,1090,3271.6,31.14,38.75,38.53,"Nassau-2011-12"
"1249","Nassau",36059,2012,2012,"January",1,1119,3279.61,30.97,38.78,38.57,"Nassau-2012-1"
"1250","Nassau",36059,2012,2012,"February",2,1100,3282.61,31.23,38.72,38.51,"Nassau-2012-2"
"1251","Nassau",36059,2012,2012,"March",3,1188,3259.79,30.96,38.78,38.48,"Nassau-2012-3"
"1252","Nassau",36059,2012,2012,"April",4,1145,3290.31,31.28,38.76,38.48,"Nassau-2012-4"
"1253","Nassau",36059,2012,2012,"May",5,1251,3286.87,31.23,38.74,38.5,"Nassau-2012-5"
"1254","Nassau",36059,2012,2012,"June",6,1212,3304.13,31.31,38.75,38.6,"Nassau-2012-6"
"1255","Nassau",36059,2012,2012,"July",7,1232,3301.99,31.15,38.84,38.61,"Nassau-2012-7"
"1256","Nassau",36059,2012,2012,"August",8,1267,3307.83,30.89,38.72,38.54,"Nassau-2012-8"
"1257","Nassau",36059,2012,2012,"September",9,1074,3277.53,30.86,38.76,38.59,"Nassau-2012-9"
"1258","Nassau",36059,2012,2012,"October",10,1188,3277.95,31.15,38.77,38.56,"Nassau-2012-10"
"1259","Nassau",36059,2012,2012,"November",11,1124,3254.18,31.22,38.76,38.61,"Nassau-2012-11"
"1260","Nassau",36059,2012,2012,"December",12,1114,3249.58,31.18,38.55,38.38,"Nassau-2012-12"
"1261","Nassau",36059,2013,2013,"January",1,1081,3244.53,31.13,38.59,38.51,"Nassau-2013-1"
"1262","Nassau",36059,2013,2013,"February",2,1001,3247.23,31.29,38.7,38.54,"Nassau-2013-2"
"1263","Nassau",36059,2013,2013,"March",3,1079,3271.93,31.4,38.6,38.53,"Nassau-2013-3"
"1264","Nassau",36059,2013,2013,"April",4,1162,3283.65,31.06,38.73,38.53,"Nassau-2013-4"
"1265","Nassau",36059,2013,2013,"May",5,1217,3299.96,31.08,38.71,38.55,"Nassau-2013-5"
"1266","Nassau",36059,2013,2013,"June",6,1181,3268.92,31.36,38.66,38.52,"Nassau-2013-6"
"1267","Nassau",36059,2013,2013,"July",7,1206,3267.73,30.99,38.66,38.59,"Nassau-2013-7"
"1268","Nassau",36059,2013,2013,"August",8,1200,3287.74,31.39,38.83,38.63,"Nassau-2013-8"
