"","id","latitude","longitude","elevation","name"
"1400","USC00308503",43.85,-73.4167,49.1,"TICONDEROGA"
"1401","USC00308512",41.4,-73.65,121.9,"TILLY FOSTER"
"1402","USC00308523",41.3333,-73.65,82,"TITICUS"
"1403","USC00308577",40.8217,-73.4908,80.8,"SYOSSET"
"1404","USC00308578",43.2761,-75.1567,243.8,"TRENTON FALLS"
"1405","USC00308586",42.9464,-74.2886,91.4,"TRIBES HILL"
"1406","USC00308594",42.0667,-77.4833,521.2,"TROUPSBURG 4 NE"
"1407","USC00308597",42.7333,-73.7,10.7,"TROY"
"1408","USC00308600",42.7508,-73.6856,7.3,"TROY L&D"
"1409","USC00308611",42.7167,-76.0167,353.9,"TRUXTON"
"1410","USC00308614",42.7667,-76.0333,427,"TRUXTON 4 N"
"1411","USC00308619",42.7833,-76.0333,534,"TRUXTON 5 N"
"1412","USC00308625",42.8333,-76.0333,396.2,"TULLY 4 NE"
"1413","USC00308627",42.7603,-76.0803,578.8,"TULLY HEIBERG FOREST"
"1414","USC00308631",44.2308,-74.4383,512.1,"TUPPER LAKE SUNMOUNT"
"1415","USC00308633",43.6167,-75.4167,396.2,"TURIN"
"1416","USC00308635",43.65,-75.4167,402.9,"TURIN 1 N"
"1417","USC00308665",42.3167,-75.3167,310.9,"UNADILLA"
"1418","USC00308670",42.3542,-75.3242,451.1,"UNADILLA 2 N"
"1419","USC00308720",40.8706,-72.8914,22.9,"UPTON"
"1420","USC00308721",40.8656,-72.8642,7.9,"UPTON COOP - NWSFO NEW YORK"
"1421","USC00308733",43.1167,-75.2333,125,"UTICA HARBOR POINT"
"1422","USC00308739",43.0833,-75.2,176.8,"UTICA"
"1423","USC00308742",43,-75.2667,318.8,"UTICA 7 SSW"
"1424","USC00308746",42.4333,-73.6833,91.4,"VALATIE 1 N"
"1425","USC00308749",41.0667,-73.7667,113.1,"VALHALLA 2 E"
"1426","USC00308773",40.9,-73.3667,33.5,"VANDERBILT MUSEUM"
"1427","USC00308831",42.1,-76.05,253,"VESTAL 2"
"1428","USC00308833",42.05,-76.05,454.2,"VESTAL"
"1429","USC00308839",43.0044,-77.4472,179.2,"VICTOR 2NW"
"1430","USC00308856",42.65,-73.9667,121.9,"VOORHEESVILLE"
"1431","USC00308860",42.2667,-79.6,477.6,"VOLUSIA"
"1432","USC00308870",42.7,-73.95,98.1,"VOORHEESVILLE DEPOT"
"1433","USC00308902",41.5667,-74.1667,121.9,"WALDEN 2 NE"
"1434","USC00308906",41.5514,-74.1628,115.8,"WALDEN 1 ESE"
"1435","USC00308910",42.7392,-78.5878,345.9,"WALES"
"1436","USC00308924",42.4333,-77.4667,488,"WALLACE SCS"
"1437","USC00308932",42.1847,-75.1456,451.1,"WALTON 2"
"1438","USC00308935",42.2333,-75.0833,548.9,"WALTON 5 NE"
"1439","USC00308936",42.1667,-75.1333,378,"WALTON"
"1440","USC00308944",44.1481,-74.9003,460.2,"WANAKENA RNGR SCHOOL"
"1441","USC00308946",40.655,-73.5053,3,"WANTAGH CEDAR CREEK"
"1442","USC00308949",41.65,-73.8667,34.7,"WAPPINGERS FALLS"
"1443","USC00308959",43.55,-73.8,237.7,"WARRENSBURG 4 NW"
"1444","USC00308962",42.6856,-78.2203,554.7,"WARSAW 6 SW"
"1445","USC00308967",41.2667,-74.3667,164.9,"WARWICK"
"1446","USC00308987",42.9014,-76.8642,137.8,"WATERLOO"
"1447","USC00309000",43.9761,-75.8753,151.5,"WATERTOWN"
"1448","USC00309020",42.3667,-76.8667,139.9,"WATKINS GLEN"
"1449","USC00309021",42.4,-76.9,244.1,"WATKINS GLEN 2 NW"
"1450","USC00309047",42.0019,-76.525,257.6,"WAVERLY"
"1451","USC00309049",43.2419,-77.3883,83.8,"WEBSTER 2 NE"
"1452","USC00309050",42.3333,-76.95,435.9,"WEDGEWOOD"
"1453","USC00309055",44.3564,-75.9286,86.9,"WELLESLEY ISLAND"
"1454","USC00309072",42.1172,-77.9475,460.2,"WELLSVILLE"
"1455","USC00309076",42.1667,-77.9833,445,"WELLSVILLE 4 NNW"
"1456","USC00309087",42.3,-77.8833,598,"WEST ALMOND"
"1457","USC00309088",42.2833,-77.9333,531,"WEST ALMOND 3 W"
"1458","USC00309089",42.8847,-77.5339,301.8,"W BLOOMFIELD 1 S"
"1459","USC00309100",42.6167,-74.1667,285.3,"WEST BERNE"
"1460","USC00309117",40.7333,-73.6,27.4,"WESTBURY"
"1461","USC00309125",42.2167,-77.4167,323.1,"WEST CAMERON"
"1462","USC00309178",42.5167,-74.05,353.9,"WESTERLO"
"1463","USC00309189",42.2956,-79.5856,215.5,"WESTFIELD 2 SSE"
"1464","USC00309205",42.4333,-74.7167,573,"WEST HARPERSFIELD"
"1465","USC00309229",42.1453,-77.5661,661.4,"WEST JASPER"
"1466","USC00309237",42.2,-74.3833,458.1,"WEST KILL"
"1467","USC00309248",43.1594,-75.4611,172.2,"WESTMORELAND 4N"
"1468","USC00309250",43.0333,-73.9333,134.1,"WEST MILTON"
"1469","USC00309270",41.0833,-73.9667,57.9,"WEST NYACK"
"1470","USC00309292",41.3906,-73.9608,97.5,"WEST POINT"
"1471","USC00309303",42.6167,-73.6,195.1,"WEST SAND LAKE 2 S"
"1472","USC00309307",42.8333,-78.75,200.9,"WEST SENECA 1 NE"
"1473","USC00309311",41.95,-74.3167,299,"WEST SHOKAN 3 SW"
"1474","USC00309374",44.8047,-74.2597,253,"WHIPPLEVILLE"
"1475","USC00309383",44.3667,-73.9,1482.9,"WHITEFACE MOUNTAIN"
"1476","USC00309389",43.5575,-73.4011,36.3,"WHITEHALL"
"1477","USC00309400",41.0167,-73.7333,45.7,"WHITE PLAINS MPL MOOR"
"1478","USC00309413",41.5,-73.75,241.1,"WHITE POND"
"1479","USC00309425",42.0597,-77.7553,661.4,"WHITESVILLE 1N"
"1480","USC00309437",42.3333,-75.9667,317,"WHITNEY POINT LAKE"
"1481","USC00309439",42.3333,-75.8667,454.2,"WHITNEY POINT 5 E"
"1482","USC00309442",42.3417,-75.9653,317,"WHITNEY POINT DAM"
"1483","USC00309457",42.6833,-76.8833,138.7,"WILLARD"
"1484","USC00309466",40.8,-73.7667,16.8,"WILLETS POINT"
"1485","USC00309480",43.3769,-75.9206,214.9,"WILLIAMSTOWN"
"1486","USC00309494",44.3333,-73.35,61,"WILLSBORO"
"1487","USC00309495",44.3842,-73.3819,54.9,"WILLSBORO 1 N"
"1488","USC00309499",44.3931,-73.8589,615.7,"WILMINGTON 2W"
"1489","USC00309507",43.25,-78.8333,106.7,"WILSON 4 S"
"1490","USC00309510",43.8,-75.6167,518.2,"WINDECKER"
"1491","USC00309512",42.35,-74.2833,579.1,"WINDHAM NORTH SETTLEME"
"1492","USC00309514",42.3,-74.25,458.1,"WINDHAM"
"1493","USC00309516",42.3031,-74.2011,512.1,"WINDHAM 3 E"
"1494","USC00309533",42.5167,-78.05,350.8,"WISCOY 1 E"
"1495","USC00309544",43.25,-76.8667,121.9,"WOLCOTT 3 NW"
"1496","USC00309576",41.0167,-73.85,42.7,"WOODLANDS ARDSLEY"
"1497","USC00309593",42.8206,-78.1481,472.4,"WYOMING 3W"
"1498","USC00309640",42.8833,-77.8833,231.6,"YORK"
"1499","USC00309660",41.2667,-73.7667,128,"YORKTOWN HEIGHTS"
"1500","USC00309670",41.2664,-73.7975,204.2,"YORKTOWN HTS 1W"
"1501","USC00309690",43.2683,-79.0103,85.3,"YOUNGSTOWN 2 NE"
"1502","USC00309691",43.25,-79.05,91.4,"YOUNGSTOWN"
"1503","USR0000NGAN",42.1,-77.1,335.3,"GANG MILLS NEW YORK"
"1504","USR0000NSAR",43.0078,-73.6511,114.3,"SARA NEW YORK"
"1505","USR0000NSCH",43.8,-73.7,249.9,"SCHROON LAKE NEW YORK"
"1506","USR0000NSHR",42.7,-75.5,335.3,"SHERBURNE NEW YORK"
"1507","USR0000NSTO",41.5,-73.9,61,"STONYKILL NEW YORK"
"1508","USW00004724",43.1072,-78.9453,178.3,"NIAGARA FALLS INTL AP"
"1509","USW00004725",42.1997,-75.985,489.5,"BINGHAMTON"
"1510","USW00004727",42.75,-76.9,187.1,"GENEVA SAMPSON AFB"
"1511","USW00004742",44.65,-73.4667,71.9,"PLATTSBURGH INTL AP"
"1512","USW00004781",40.7939,-73.1017,25.6,"ISLIP LI MACARTHUR AP"
"1513","USW00004782",42.8333,-73.9167,67.1,"SCHENECTADY"
"1514","USW00004789",41.5092,-74.265,111.3,"MONTGOMERY ORANGE AP"
"1515","USW00014708",40.7333,-73.6,29.9,"MITCHELL FLD"
"1516","USW00014714",41.5,-74.1,177.1,"STEWART FLD"
"1517","USW00014715",44.05,-75.7333,214,"WHEELER SACK FLD AAF"
"1518","USW00014717",43.2333,-75.4,158.2,"GRIFFISS AFB"
"1519","USW00014719",40.8436,-72.6322,20.4,"WESTHAMPTN GABRESKI AP"
"1520","USW00014732",40.7794,-73.8803,3.4,"NEW YORK LAGUARDIA AP"
"1521","USW00014733",42.9486,-78.7369,211.2,"BUFFALO"
"1522","USW00014735",42.7431,-73.8092,95.1,"ALBANY AP"
"1523","USW00014738",42.0833,-76.1,253.9,"BINGHAMTON WB AP"
"1524","USW00014743",44.5772,-75.1097,136.6,"CANTON 4 SE"
"1525","USW00014747",42.4933,-79.2722,203,"DUNKIRK CHAUTAUQUA AP"
"1526","USW00014748",42.1594,-76.8919,291.1,"ELMIRA CORNING RGNL AP"
"1527","USW00014749",42.9667,-74.6667,217,"FT PLAIN WB AP"
"1528","USW00014750",43.35,-73.6167,97.8,"GLENS FALLS AP"
"1529","USW00014757",41.6267,-73.8842,50.6,"POUGHKEEPSIE DUTCHESS CO AP"
"1530","USW00014768",43.1167,-77.6767,162.5,"ROCHESTER GTR INTL AP"
"1531","USW00014771",43.1111,-76.1039,125.9,"SYRACUSE HANCOCK INTL AP"
"1532","USW00014772",43.8833,-73.4,64,"TICONDEROGA 3 NE"
"1533","USW00014774",43.1667,-75.3167,163.1,"UTICA AP"
"1534","USW00014786",40.5833,-73.8833,4.9,"NEW YORK FLOYD BENNETT FLD"
"1535","USW00014797",41.3167,-74,396.8,"BEAR MTN WB"
"1536","USW00014798",42.1,-75.9167,277.1,"BINGHAMTON WB CITY"
"1537","USW00054757",42.1094,-77.9919,647.4,"WELLSVILLE MUNI AP"
"1538","USW00054773",43.3497,-76.3847,144.8,"FULTON OSWEGO CO AP"
"1539","USW00054778",42.6425,-77.0564,275.2,"PENN YAN AP"
"1540","USW00054780",41.0731,-71.9233,2.1,"MONTAUK AP"
"1541","USW00054787",40.7342,-73.4169,24.7,"FARMINGDALE AP"
"1542","USW00054790",40.8217,-72.8689,25,"SHIRLEY BROOKHAVEN AP"
"1543","USW00064756",41.7858,-73.7422,125.9,"MILLBROOK 3 W"
"1544","USW00064758",42.44,-76.2461,374.3,"ITHACA 13 E"
"1545","USW00064775",43.2339,-75.4117,158.2,"ROME GRIFFISS AIRFIELD"
"1546","USW00064776",44.65,-73.4667,71.3,"PLATTSBURGH INTL AP"
"1547","USW00093732",39.8,-72.6667,25.9,"NEW YORK SHOALS AFS"
"1548","USW00094704",42.5708,-77.7133,208.8,"DANSVILLE MUNI AP"
"1549","USW00094725",44.9358,-74.8458,65.2,"MASSENA INTL AP"
"1550","USW00094728",40.7789,-73.9692,39.6,"NEW YORK CNTRL PK TWR"
"1551","USW00094733",44.6872,-73.5231,113.4,"PLATTSBURGH CLINTON AP"
"1552","USW00094740",44.3853,-74.2067,506.9,"SARANAC RGNL AP"
"1553","USW00094745",41.0669,-73.7075,115.5,"WESTCHESTER CO AP"
"1554","USW00094789",40.6386,-73.7622,3.4,"NEW YORK JFK INTL AP"
"1555","USW00094790",43.9922,-76.0217,96.9,"WATERTOWN INTL AP"
"1556","USW00094794",43.145,-75.3839,216.7,"UTICA ONEIDA CO AP"
